order_id,userId,fuelType,quantity,deliveryLocation_latitude,deliveryLocation_longitude,deliveryLocation_address,requestSource,pricing_pricePerLiter,pricing_fuelCost,pricing_deliveryFee,pricing_emergencyFee,pricing_totalPrice,status,priority,isEmergency,isFarZone,cancelReason,estimatedDeliveryMinutes,distance_km,createdAt
ef81e009bc424b618b96274c,6d88627a95524191b50d6a2f,diesel,2.7,27.703321,85.358089,"Patan Durbar Square, Kathmandu Valley",office,163,440.1,202,0,642.1,delivered,normal,False,False,,38,10.1,2026-03-18T07:54:00
befa5d2b30b641e0949a311a,91b7ad7eca944031af91dc67,petrol,5.1,27.696467,85.259404,"Lagankhel, Kathmandu Valley",home,178,907.8,80,0,987.8,delivered,normal,False,False,,21,2.41,2026-04-10T23:01:00
1dca6ca4f23a4f708dbdf377,9f3eaa40b6624a9ab1a9b7da,diesel,6.4,27.701313,85.241676,"Kamaladi, Kathmandu Valley",home,163,1043.2,80,0,1123.2,delivered,normal,False,False,,28,3.48,2026-02-17T10:53:00
ba2a7d9ba21444b0a15beeda,08778cdb50644a7b9dcd7d39,diesel,5.9,27.679642,85.288375,"Tikathali, Kathmandu Valley",office,163,961.7,80,0,1041.7,delivered,normal,False,False,,24,2.79,2026-05-07T12:39:00
b3494f5da20d4749b228d778,c302dbaf92b746768e76681f,petrol,10.8,27.671778,85.269254,"Hanuman Dhoka, Kathmandu Valley",office,178,1922.4,80,0,2002.4,delivered,normal,False,False,,12,0.92,2026-03-04T23:02:00
b7da1c6e5ec24597bff52e20,6cab9c7d94444adcbdd7aa72,petrol,0.5,27.683096,85.279149,"Thaiba, Kathmandu Valley",roadside,178,89.0,80,10,179.0,delivered,high,True,False,,22,2.05,2026-05-22T10:50:00
12ad08c2c5e84e42b78b0289,5fc0f0ed52934026bf932036,diesel,5.4,27.67404,85.279534,"Gongabu, Kathmandu Valley",home,163,880.2,80,0,960.2,delivered,normal,False,False,,13,1.87,2026-02-21T20:51:00
d6a10e82a1294150b38ba72f,717df6e9fcc44db2a86146a8,diesel,6.3,27.703496,85.300111,"Lazimpat, Kathmandu Valley",office,163,1026.9,101,0,1127.9,delivered,normal,False,False,,30,5.03,2026-04-28T15:55:00
6d9ef3bfe1f74be78dd3325b,fafb992a9b26405c815f59a6,diesel,3.6,27.677057,85.26217,"Siddhipur, Kathmandu Valley",other,163,586.8,80,0,666.8,delivered,normal,False,False,,15,0.3,2026-03-15T16:00:00
6f504b373dc24456bc28c915,fbfaca1fd74d4d0a8e42d3f5,petrol,2.6,27.671516,85.258365,"Tahachal, Kathmandu Valley",home,178,462.8,80,0,542.8,delivered,normal,False,False,,11,0.42,2026-03-21T20:06:00
7d4a0b7ab54d4be990455ceb,afad35f2549b4a28852b7f4e,diesel,8.1,27.709007,85.237755,"Chakupat, Kathmandu Valley",roadside,163,1320.3,88,10,1418.3,cancelled,high,True,False,Repeated poor experiences with unknown drivers,23,4.41,2026-04-29T12:41:00
29bfb280491e41489c36fe46,f476db4766b7455581a26aa9,diesel,20.6,27.945938,85.153028,"Tokha (northern parts), Kathmandu Valley",office,163,3357.8,638,0,3995.8,cancelled,normal,False,True,Lack of confidence in fulfillment,106,31.9,2026-04-08T09:31:00
99ae2e337d4c4f9fbac0c473,b585a58f6b854238b3f37ec8,petrol,1.1,27.644725,85.239781,"Lokanthali, Kathmandu Valley",home,178,195.8,80,0,275.8,delivered,normal,False,False,,15,3.91,2026-05-16T22:56:00
707d97c437bd4021aad38b50,722705df754a4eec98bd8672,petrol,4.2,27.725665,85.27251,"Nayabazar, Kathmandu Valley",office,178,747.6,115,0,862.6,delivered,normal,False,False,,32,5.77,2026-03-22T20:13:00
87a9b1a41a4149458d30a844,cdbffef43fed4dee8c4a4850,petrol,16.3,27.538088,85.430509,"Sudal, Kathmandu Valley",office,178,2901.4,451,0,3352.4,cancelled,normal,False,True,Driver not assigned quickly,86,22.57,2026-03-25T23:03:00
ad1939b09086461ba8da054d,009a5cef404e4d1591e50ce4,diesel,4.7,27.817181,85.313423,"Bagbazar, Kathmandu Valley",roadside,163,766.1,333,10,1109.1,delivered,high,True,False,,65,16.64,2026-03-31T09:15:00
7a488e9aa05b4f228e169565,2569043467b64620a229ef69,petrol,9.9,27.642223,85.238356,"Hattigauda, Kathmandu Valley",roadside,178,1762.2,84,10,1856.2,delivered,high,True,False,,30,4.22,2026-04-26T13:21:00
4d8090a82c84436e9611a55c,34d1cb17abc1420cb15a9341,petrol,18.5,27.668061,85.258571,"Pepsicola, Kathmandu Valley",home,178,3293.0,80,0,3373.0,cancelled,normal,False,False,Found fuel elsewhere,21,0.77,2026-05-11T15:07:00
b0b7b5f49d3c4f1aa81ec261,29dff3bc7ee84171a549fb91,diesel,0.5,27.681322,85.261265,"Ekantakuna, Kathmandu Valley",office,163,81.5,80,0,161.5,delivered,normal,False,False,,18,0.73,2026-04-18T14:03:00
2d064749e5304d91aaed37c9,36d1dc0d59d441da921a387e,diesel,10.1,27.663167,85.264947,"Bhaktapur Durbar Square, Kathmandu Valley",home,163,1646.3,80,0,1726.3,delivered,normal,False,False,,14,1.36,2026-03-24T22:32:00
af0ba890764346e6929210fa,d4ccf9f4964c42e5ad991fdc,diesel,1.1,27.66918,85.216629,"Durbar Marg, Kathmandu Valley",home,163,179.3,87,0,266.3,delivered,normal,False,False,,28,4.36,2026-02-11T16:19:00
b98ab170ba66498181c93393,dfed5c5d852f4376abbb1f1d,petrol,1.5,27.652694,85.272985,"Godawari, Kathmandu Valley",roadside,178,267.0,80,10,357.0,delivered,high,True,False,,28,2.74,2026-05-28T07:31:00
57402f35721a4a638aae9cd7,44f3b3c3fcb6435b927379cd,diesel,8.0,27.83796,85.50864,"Pharping, Kathmandu Valley",roadside,163,1304.0,608,10,1922.0,cancelled,high,True,True,Repeated poor experiences with unknown drivers,105,30.38,2026-05-23T23:17:00
ded865f0b5994391aeaf869c,089c7919da3646c2997c3e27,diesel,4.8,27.619282,85.279285,"Lagankhel, Kathmandu Valley",home,163,782.4,129,0,911.4,delivered,normal,False,False,,38,6.43,2026-03-06T10:06:00
c9d4adfd40074005a03924b9,4b54534907bf4d2784f2ca1a,petrol,14.5,27.593489,85.303673,"Kuleshwor, Kathmandu Valley",office,178,2581.0,199,0,2780.0,cancelled,normal,False,False,Ordered by mistake,43,9.97,2026-04-27T09:26:00
b125b122f37044219061cfe9,d2dc390ed51e40579f74d848,petrol,7.3,27.633109,85.307996,"Tripureshwor, Kathmandu Valley",home,178,1299.4,131,0,1430.4,delivered,normal,False,False,,40,6.57,2026-05-16T22:43:00
209441e9c43d49a38043b9e5,dffd29313f75451e8ff83b62,petrol,10.5,27.835824,85.386746,"Lele, Kathmandu Valley",roadside,178,1869.0,435,10,2314.0,cancelled,high,True,True,Lack of confidence in fulfillment,80,21.76,2026-03-21T20:51:00
2e31c69388d74c64b17c917f,4fd374bc79624a199dfcbfb0,diesel,5.6,27.745093,85.173921,"Kaushaltar, Kathmandu Valley",office,163,912.8,231,0,1143.8,delivered,normal,False,False,,49,11.55,2026-06-11T21:18:00
94986bcb1878475d98de1e3c,a6b679cd1dad4453af5afce0,diesel,12.4,27.673283,85.257987,"Chakrapath, Kathmandu Valley",roadside,163,2021.2,80,10,2111.2,cancelled,high,True,False,Changed plans,18,0.3,2026-04-28T08:54:00
240318ed2b434127a774c991,6a84668c3cd64c10925eb4d4,petrol,15.7,27.676299,85.258007,"Balkot, Kathmandu Valley",office,178,2794.6,80,0,2874.6,delivered,normal,False,False,,10,0.3,2026-02-02T18:01:00
c77db11ca8f342e8811e583b,2090b825c5fc4235bd84e8fc,diesel,13.6,27.743743,85.218692,"Jhamsikhel, Kathmandu Valley",roadside,163,2216.8,174,10,2400.8,cancelled,high,True,False,Customer paid a premium fee but experienced delays,43,8.69,2026-03-27T09:00:00
a81d5100c30d4765b4e32e39,f6e73d3f2edf4d14b288f906,diesel,6.9,27.810728,85.360346,"Indrachowk, Kathmandu Valley",roadside,163,1124.7,360,10,1494.7,cancelled,high,True,False,ETA keeps increasing,65,18.0,2026-02-09T22:13:00
dbbd82e482844b279fa73aab,7092fdb5924e484da08d3eef,diesel,0.5,27.730215,85.204171,"Old Baneshwor, Kathmandu Valley",home,163,81.5,166,0,247.5,delivered,normal,False,False,,31,8.28,2026-05-16T07:10:00
f75fed3b2dbd4dbe9950c264,c97e56450be94c3e9559794b,petrol,11.7,27.659076,85.262131,"Kaushaltar, Kathmandu Valley",office,178,2082.6,80,0,2162.6,delivered,normal,False,False,,14,1.75,2026-03-03T10:26:00
2a3c1edc8f5b472eae5ba3fd,a8c2c8d8c74f4307ad41fda2,petrol,2.2,27.589822,85.0616,"Sudal, Kathmandu Valley",home,178,391.6,434,0,825.6,cancelled,normal,False,True,Customer far from driver location,76,21.71,2026-02-20T15:33:00
b0a5d282081e42d79943510b,40d26027aac04d2d873cc011,petrol,3.8,27.69242,85.078506,"Kalanki, Kathmandu Valley",roadside,178,676.4,360,10,1046.4,delivered,high,True,False,,77,18.0,2026-04-20T21:18:00
3e6f1cbd6cd64595bcb4aee1,1e2f4c2f352247f491cbfe70,petrol,7.1,27.668202,85.267483,"Pepsicola, Kathmandu Valley",home,178,1263.8,80,0,1343.8,delivered,normal,False,False,,14,1.0,2026-04-27T18:32:00
8b25adc8bfe446e0a2edcad1,acecc9445f674271939bb6ac,diesel,5.8,27.603356,85.294698,"Hanuman Dhoka, Kathmandu Valley",roadside,163,945.4,172,10,1127.4,cancelled,high,True,False,Ordered by mistake,34,8.61,2026-02-27T14:58:00
e4ca783f3bd74ba9a172c3cd,54b54a6d116d465794db27a2,diesel,13.7,27.624326,85.299228,"Jorpati, Kathmandu Valley",office,163,2233.1,135,0,2368.1,delivered,normal,False,False,,31,6.77,2026-04-02T12:10:00
a1295cdbf8164646afbbb916,8b7cd7c22e51488fbf8c34de,diesel,12.8,27.671621,85.262026,"Tinkune, Kathmandu Valley",office,163,2086.4,80,0,2166.4,delivered,normal,False,False,,19,0.38,2026-05-28T14:15:00
488f95aeb0ff43bbb2143d5a,859aa9f900db476b9e233a2c,diesel,14.0,27.674692,85.256868,"Jhamsikhel, Kathmandu Valley",home,163,2282.0,80,0,2362.0,delivered,normal,False,False,,10,0.36,2026-04-29T07:21:00
88f66faa1a7143deb09e440c,7178eb25a73b446d93bef46b,petrol,2.9,27.73505,85.445558,"Thaiba, Kathmandu Valley",home,178,516.2,388,0,904.2,delivered,normal,False,True,,67,19.38,2026-03-27T19:22:00
2814749c68ed4bf694df2b6b,ec0715e1ef93442b84555b38,petrol,3.1,27.70377,85.323309,"Sukedhara, Kathmandu Valley",home,178,551.8,139,0,690.8,delivered,normal,False,False,,30,6.96,2026-05-16T22:48:00
2729538cb4c54bba9799f88d,e582c0655b3d4effbd0a417c,petrol,9.4,27.61868,85.275127,"Nalinchowk, Kathmandu Valley",home,178,1673.2,128,0,1801.2,delivered,normal,False,False,,36,6.39,2026-01-31T20:48:00
9d5dfb2277694a0ba893f42c,1bd2b31e7b594f9caf3ab4ce,diesel,11.1,27.634762,85.278497,"Maharajgunj, Kathmandu Valley",office,163,1809.3,96,0,1905.3,delivered,normal,False,False,,36,4.78,2026-02-24T21:28:00
fb5d55a03e804cc080c47284,4256b624d51b479fa945d33a,diesel,9.5,27.64734,85.338198,"Baluwatar, Kathmandu Valley",home,163,1548.5,164,0,1712.5,cancelled,normal,False,False,Driver not assigned quickly,35,8.22,2026-03-01T14:02:00
a55f28ce63254fada2500b9f,36b92e168d4a4fba8c68ea3f,petrol,9.6,27.618474,85.225406,"Kamalbinayak, Kathmandu Valley",office,178,1708.8,143,0,1851.8,delivered,normal,False,False,,36,7.14,2026-06-14T14:28:00
07013534a0924167886ae628,5ebba3c813404ee9ba2c08f4,petrol,1.8,27.701813,85.252224,"Maharajgunj, Kathmandu Valley",home,178,320.4,80,0,400.4,delivered,normal,False,False,,22,3.11,2026-03-01T19:06:00
b47eac8ac8f844f481e2b553,f5de5237d8b44fa49c55f7af,diesel,8.0,27.775081,85.474632,"Telkot, Kathmandu Valley",other,163,1304.0,476,0,1780.0,cancelled,normal,False,True,Lack of confidence in fulfillment,89,23.81,2026-04-22T23:45:00
c0d341d929dc45c9b44aab87,8602611d124d408cae027e7d,petrol,4.6,27.637462,85.287729,"Thecho, Kathmandu Valley",home,178,818.8,99,0,917.8,delivered,normal,False,False,,30,4.93,2026-03-30T16:43:00
abdb70a42c5944a8b2a3df16,33b840aa9533481f81cf06b0,diesel,14.9,27.451077,85.47885,"Sudal, Kathmandu Valley",roadside,163,2428.7,656,10,3094.7,cancelled,high,True,True,Vehicle issue resolved,110,32.82,2026-04-21T08:46:00
5f788350c49a4d099a4c13d6,d4615e9e76cd448993b93162,petrol,18.5,27.693196,85.248536,"Jadibuti, Kathmandu Valley",home,178,3293.0,80,0,3373.0,delivered,normal,False,False,,14,2.36,2026-04-06T15:41:00
b2565694cbf5421ca3996f36,48f506aceadc47f2b6ae7d1e,diesel,9.2,27.671483,85.269998,"Old Baneshwor, Kathmandu Valley",roadside,163,1499.6,80,10,1589.6,delivered,high,True,False,,19,1.0,2026-03-20T13:41:00
46fc76a19ce745e8a958e010,e8b85788861a4f899c0c7e91,petrol,2.0,27.671164,85.255198,"Sinamangal, Kathmandu Valley",office,178,356.0,80,0,436.0,delivered,normal,False,False,,20,0.66,2026-03-08T20:32:00
beb700dedf3145f089b7380b,b6e019efcf2240e583b5a401,diesel,21.5,27.685691,85.256325,"Nakkhu, Kathmandu Valley",home,163,3504.5,80,0,3584.5,cancelled,normal,False,False,Found fuel elsewhere,18,1.28,2026-02-20T10:12:00
b087697f13ef45f190a3bab0,0758f86d2e754ebdb0601968,diesel,5.5,27.513026,85.213914,"Nalinchowk, Kathmandu Valley",office,163,896.5,371,0,1267.5,cancelled,normal,False,True,Vehicle issue resolved,64,18.53,2026-02-10T17:02:00
9032c7b5b3a24664bf137419,2c68f2e0d79a45e99d7f8743,petrol,6.3,27.678391,85.253254,"Tokha, Kathmandu Valley",home,178,1121.4,80,0,1201.4,delivered,normal,False,False,,19,0.82,2026-05-13T21:46:00
d2a7ad85ee214d72a8ad2c03,83c3c26ed3c9449487ee9c82,diesel,10.1,27.647513,85.234866,"Duwakot, Kathmandu Valley",home,163,1646.3,80,0,1726.3,delivered,normal,False,False,,27,3.94,2026-03-02T18:14:00
bc3beccf7ad14f54a16b7488,c9764c4cdd314fcaa4f82767,diesel,6.2,27.671557,85.264509,"Kapan, Kathmandu Valley",other,163,1010.6,80,0,1090.6,delivered,normal,False,False,,13,0.53,2026-01-29T23:28:00
5327095ff3384141ac19190a,febfd88570804ba5b6dccc70,diesel,6.5,27.705516,85.253061,"Lokanthali, Kathmandu Valley",office,163,1059.5,80,0,1139.5,delivered,normal,False,False,,29,3.49,2026-05-04T08:51:00
4e06ec9ff76544dca5d6a1ca,b587cffc342e467fa59ad331,diesel,4.6,27.672232,85.259504,"Mahalaxmi, Kathmandu Valley",roadside,163,749.8,80,10,839.8,delivered,high,True,False,,13,0.3,2026-05-29T06:45:00
c34e4645dbf0495bb1e17e32,f92369e581bf4328bc1176e0,petrol,1.4,27.607441,85.285595,"Balkumari (Kathmandu side), Kathmandu Valley",home,178,249.2,157,0,406.2,delivered,normal,False,False,,33,7.87,2026-02-13T19:09:00
0f1e22cd00654c159e7585ef,72e292d0d29e43e9894fd4ec,petrol,6.6,27.707485,85.227816,"Radhe Radhe, Kathmandu Valley",other,178,1174.8,97,0,1271.8,cancelled,normal,False,False,Price too high,28,4.85,2026-06-18T10:26:00
63418b9644c54684aca09136,d40a3d117a9246fa89530c42,diesel,7.8,27.668258,85.276515,"Indrachowk, Kathmandu Valley",other,163,1271.4,80,0,1351.4,delivered,normal,False,False,,15,1.73,2026-05-30T05:53:00
9bace7e34a7447dfa9b9a941,596eefe600ff4c2fa4106aee,diesel,20.9,27.842181,85.152546,"Nagarkot, Kathmandu Valley",office,163,3406.7,428,0,3834.7,cancelled,normal,False,True,Ordered by mistake,86,21.4,2026-02-24T19:44:00
90ab59feb632476b8ce5cfe2,5912c037a59f49dcb3117c8b,diesel,7.0,27.672032,85.343787,"Putalisadak, Kathmandu Valley",office,163,1141.0,164,0,1305.0,delivered,normal,False,False,,44,8.19,2026-05-17T12:35:00
668591b4afd94e2f8b6c3e38,74b6b68387e64b6e92f7913d,diesel,13.7,27.7333,85.324045,"Patan Durbar Square, Kathmandu Valley",roadside,163,2233.1,180,10,2423.1,cancelled,high,True,False,Found fuel elsewhere,48,9.01,2026-04-24T13:26:00
58c0977ca20e4ab6a28d7ede,2d1fa6e9432d4430893c858e,petrol,24.2,27.642766,85.221076,"Putalisadak, Kathmandu Valley",office,178,4307.6,105,0,4412.6,cancelled,normal,False,False,Found fuel elsewhere,27,5.26,2026-01-28T12:15:00
9a1e82ddee624c668757990f,d9e580abb6a8480a8f49cc43,diesel,5.1,27.660163,85.258077,"Old Baneshwor, Kathmandu Valley",home,163,831.3,80,0,911.3,delivered,normal,False,False,,22,1.64,2026-03-24T18:04:00
b76cada49ff54c47bb852282,cd9a126f363248debb341e88,petrol,6.5,27.720219,85.254387,"Thecho, Kathmandu Valley",home,178,1157.0,102,0,1259.0,cancelled,normal,False,False,Changed plans,30,5.08,2026-04-21T23:47:00
447323cfdf534870b578e285,c51cf3a23397429faed0e16b,petrol,10.4,27.676585,85.262798,"Bhaisepati, Kathmandu Valley",office,178,1851.2,80,0,1931.2,delivered,normal,False,False,,14,0.3,2026-03-26T10:34:00
af82a28be66448a5b7693f01,1dc81d0d646c4a429c2c1059,petrol,8.9,27.661247,85.243899,"Chyamasingh, Kathmandu Valley",office,178,1584.2,80,0,1664.2,delivered,normal,False,False,,15,2.22,2026-05-21T19:04:00
3813696b9db74a7486a85261,b3c9e24d557b4ade9e44b9db,diesel,7.9,27.709868,85.225945,"Mandikhatar, Kathmandu Valley",roadside,163,1287.7,103,10,1400.7,delivered,high,True,False,,35,5.17,2026-04-05T21:59:00
06bf09a7fe9548a29c56ace9,aba1e25ccf044d02b3e18f29,diesel,5.8,27.706268,85.268859,"Ichangu Narayan, Kathmandu Valley",other,163,945.4,80,0,1025.4,delivered,normal,False,False,,33,3.59,2026-05-07T20:18:00
ed35fb98efd54d379657a406,a1c9e46e02554ed0a155adf4,petrol,3.9,27.701136,85.167623,"Mulpani, Kathmandu Valley",office,178,694.2,192,0,886.2,delivered,normal,False,False,,41,9.59,2026-03-05T17:56:00
a0a4d58d6e3b44b286ef0c6b,ea06880e27fb45f0971e2372,diesel,6.5,27.601105,85.262514,"Grande, Kathmandu Valley",office,163,1059.5,164,0,1223.5,delivered,normal,False,False,,43,8.18,2026-02-17T21:23:00
c870e200fa9b47f8ba74be10,ee6b7c8a8f66400f8d7f33e8,diesel,14.5,27.658609,85.269036,"New Baneshwor, Kathmandu Valley",office,163,2363.5,80,0,2443.5,cancelled,normal,False,False,Changed plans,14,1.98,2026-05-09T07:34:00
5ba9688cf4ff42e4a6beb289,1fd99b66f87245db8faed2f7,diesel,4.5,27.685681,85.281848,"Balkot, Kathmandu Valley",home,163,733.5,80,0,813.5,delivered,normal,False,False,,22,2.42,2026-03-03T17:22:00
a28e178f76b64eb5994977f1,6ac5d7f1b9e94ccf9e033364,diesel,13.2,27.683927,85.265797,"Anamnagar, Kathmandu Valley",office,163,2151.6,80,0,2231.6,delivered,normal,False,False,,25,1.14,2026-03-13T13:23:00
2639cdf2d6ee47358c2e79d8,10270a5318034f2796c29632,petrol,5.0,27.721652,85.27229,"Bode, Kathmandu Valley",other,178,890.0,107,0,997.0,delivered,normal,False,False,,29,5.33,2026-06-07T14:15:00
f8841bc3073547bdb31a5129,eef32b70f0b44958abfc1e37,diesel,8.8,27.617073,85.209925,"New Road, Kathmandu Valley",home,163,1434.4,162,0,1596.4,delivered,normal,False,False,,38,8.11,2026-03-01T18:23:00
1a0461e2251e4593906933c4,a8d149c3ab92424287b0a38f,petrol,6.3,27.635666,85.363678,"Khokana, Kathmandu Valley",home,178,1121.4,221,0,1342.4,delivered,normal,False,False,,51,11.03,2026-04-14T15:15:00
82032f0ac6364d9589789e64,566c2fbbf422460db522213e,petrol,7.1,27.679713,85.257164,"Thecho, Kathmandu Valley",office,178,1263.8,80,0,1343.8,delivered,normal,False,False,,21,0.64,2026-05-25T06:16:00
fcc2599f12b74444870b4dc6,d5564e98367a4a21899d462c,diesel,13.3,27.686985,85.303114,"Telkot, Kathmandu Valley",home,163,2167.9,88,0,2255.9,cancelled,normal,False,False,Ordered by mistake,33,4.4,2026-05-21T01:54:00
4966899c031c47ea81cca1d5,63bc26ea7ad1457a89d5eaaa,petrol,10.4,27.673043,85.257079,"Dhobighat, Kathmandu Valley",office,178,1851.2,80,0,1931.2,delivered,normal,False,False,,13,0.39,2026-06-08T10:35:00
aff83cb9231c4fa69698bf64,fdc9499b3e5044f0bb7b21d3,diesel,5.7,27.692559,85.189245,"Machhapokhari, Kathmandu Valley",office,163,929.1,146,0,1075.1,delivered,normal,False,False,,37,7.28,2026-02-14T17:14:00
8dc9cf62e6774790af7d4453,44692499c28f4b57a2cd3a5d,petrol,28.4,27.704814,85.266182,"Nalinchowk, Kathmandu Valley",office,178,5055.2,80,0,5135.2,cancelled,normal,False,False,Lack of confidence in fulfillment,30,3.38,2026-02-03T15:36:00
a50836f0fe334949b7597c21,ea25c270ab2945918042fd6a,petrol,10.5,27.464696,85.437105,"Nagarkot, Kathmandu Valley",office,178,1869.0,581,0,2450.0,cancelled,normal,False,True,Lack of confidence in fulfillment,103,29.07,2026-02-22T10:33:00
45dc4cfa27c944dd91bc3dd5,58c17474da494c1ea23fddbd,petrol,6.3,27.622515,85.279715,"Baluwatar, Kathmandu Valley",roadside,178,1121.4,122,10,1253.4,cancelled,high,True,False,Lack of confidence in fulfillment,41,6.1,2026-02-12T17:22:00
b47a94f0437a4f0b8abbf632,3c46f0b034954324ad10966f,petrol,5.5,27.898662,85.101677,"Thaiba, Kathmandu Valley",office,178,979.0,587,0,1566.0,cancelled,normal,False,True,ETA keeps increasing,106,29.35,2026-06-10T20:53:00
f4bc3f1bc8494240b65c2bec,1443774cd4e945dfb80eaf11,petrol,5.2,27.679124,85.258848,"Kusunti, Kathmandu Valley",home,178,925.6,80,0,1005.6,delivered,normal,False,False,,15,0.51,2026-02-12T22:57:00
b33b839dd07641dcb1a12371,01727ea6f34d43adb02f3c69,petrol,2.5,27.705068,85.294806,"Kritipur, Kathmandu Valley",home,178,445.0,95,0,540.0,delivered,normal,False,False,,24,4.76,2026-04-08T08:39:00
5433385e2ea344f791c354f2,92f617ebe98641ee81cf141f,petrol,3.9,27.673311,85.257966,"Balaju, Kathmandu Valley",home,178,694.2,80,0,774.2,delivered,normal,False,False,,24,0.3,2026-03-30T09:53:00
58a703cddc6a41b4ad0f509e,a83eb3e30b7c4f09941cb6d8,petrol,3.7,27.95394,85.154915,"Tokha (northern parts), Kathmandu Valley",office,178,658.6,654,0,1312.6,cancelled,normal,False,True,Ordered by mistake,100,32.68,2026-01-28T23:16:00
228b54494aaf452e96e5a558,12fdba9f02b84821b31c54f6,petrol,1.8,27.657518,85.236387,"Kumaripati, Kathmandu Valley",home,178,320.4,80,0,400.4,delivered,normal,False,False,,31,3.05,2026-04-08T07:30:00
3e865832ccd04f7e8893bd7e,0fb2725e7ab549f8be2323e1,diesel,10.2,27.764838,85.416582,"Tokha (northern parts), Kathmandu Valley",home,163,1662.6,366,0,2028.6,cancelled,normal,False,True,ETA keeps increasing,73,18.31,2026-03-10T20:30:00
b2573014f053414ab9a29e1c,8ca1d8b62f164aec936f619a,diesel,7.2,27.771803,85.243441,"Kusunti, Kathmandu Valley",office,163,1173.6,218,0,1391.6,delivered,normal,False,False,,43,10.9,2026-05-22T15:48:00
ab44b7c32ad744528395a157,3b02139e106044cdb7b6b60e,petrol,1.2,27.662193,85.265186,"Soltimode, Kathmandu Valley",home,178,213.6,80,0,293.6,delivered,normal,False,False,,20,1.47,2026-05-19T15:06:00
a427b5c194bd4cf8983350e0,3f5785413f80434884ea1e23,diesel,12.6,27.679221,85.248624,"Basundhara, Kathmandu Valley",office,163,2053.8,80,0,2133.8,delivered,normal,False,False,,13,1.27,2026-01-28T08:46:00
ec08c70797884682b98d660c,b88acacd0c3e4eeb8f3ed137,petrol,9.9,27.694241,85.239649,"Tathali, Kathmandu Valley",home,178,1762.2,80,0,1842.2,cancelled,normal,False,False,Ordered by mistake,20,2.98,2026-02-17T11:01:00
1501a855b1e2432b96d72f52,8c70bfe7702b44909507702e,petrol,9.2,27.663209,85.325972,"Kamaladi, Kathmandu Valley",home,178,1637.6,131,0,1768.6,delivered,normal,False,False,,34,6.56,2026-02-24T13:18:00
a411637d26c141889cc0c4fc,c55d95bee3954aff9ab656aa,petrol,7.4,27.680136,85.191211,"Siddhipur, Kathmandu Valley",home,178,1317.2,137,0,1454.2,delivered,normal,False,False,,37,6.84,2026-03-23T14:02:00
9e48550fe815480b8e92ce17,600d001519d541c3972a96c4,petrol,2.0,27.608765,85.258536,"Chapagaun, Kathmandu Valley",home,178,356.0,147,0,503.0,delivered,normal,False,False,,40,7.33,2026-02-04T14:17:00
d1e32e93821446daba43cb4f,b75b2665fbed428ea237a14a,petrol,3.7,27.754979,84.948062,"Godawari, Kathmandu Valley",roadside,178,658.6,640,10,1308.6,cancelled,high,True,True,Price too high,106,31.98,2026-03-30T23:35:00
fe64a9b4091e4314b369f1d8,ee50fbdee30d42909a8b3d0c,diesel,3.4,27.617636,84.983409,"Mulkharka, Kathmandu Valley",home,163,554.2,559,0,1113.2,cancelled,normal,False,True,Lack of confidence in fulfillment,95,27.97,2026-02-23T18:33:00
80c8706a2ce84d0b988c8191,d69181236a5b423086223737,petrol,9.3,27.672664,85.262431,"Samakhushi, Kathmandu Valley",home,178,1655.4,80,0,1735.4,delivered,normal,False,False,,24,0.3,2026-04-09T22:37:00
9743d35dad7e4d5fba5acb43,9545abba0232438080a7a77e,diesel,8.1,27.65276,85.287558,"Putalisadak, Kathmandu Valley",office,163,1320.3,80,0,1400.3,delivered,normal,False,False,,25,3.61,2026-05-27T17:26:00
eb769ac8ab234ba1b93b5738,11932a8c09894f8ba64e108f,petrol,3.4,27.671171,85.238109,"Chhauni, Kathmandu Valley",home,178,605.2,80,0,685.2,delivered,normal,False,False,,27,2.24,2026-01-26T20:30:00
a266cc02fb7d4e1fb10d1097,8c992bd65b444f46b132de59,diesel,4.3,27.664424,85.254796,"New Road, Kathmandu Valley",roadside,163,700.9,80,10,790.9,cancelled,high,True,False,Price too high,15,1.28,2026-05-27T10:12:00
fe31bbeea91447acb0fadf37,1f00f6c530b04dd8b1feb83c,diesel,5.7,27.676662,85.258342,"Dudhpati, Kathmandu Valley",office,163,929.1,80,0,1009.1,delivered,normal,False,False,,19,0.3,2026-06-09T12:45:00
c667b7eb2ebd4b62b8a719c8,4f970fb22fe842c396ecf6f8,petrol,7.2,27.647652,85.255584,"Chyamasingh, Kathmandu Valley",home,178,1281.6,80,0,1361.6,delivered,normal,False,False,,17,3.05,2026-04-05T10:11:00
d8b1b8cf3cd64323a533fc4b,f2ec015c5d8244d78f8dc836,diesel,22.6,27.657431,85.244309,"Tahachal, Kathmandu Valley",home,163,3683.8,80,0,3763.8,cancelled,normal,False,False,Changed plans,19,2.5,2026-05-06T16:15:00
d1e18839d3a24dcd968ba5e9,c44c10b916894d299caeb19a,diesel,10.5,27.673267,85.264336,"Telkot, Kathmandu Valley",office,163,1711.5,80,0,1791.5,delivered,normal,False,False,,14,0.41,2026-03-27T23:35:00
